Source,Target,Weight,type
504,沙堡,1,word
504,随机性,1,word
504,观影,1,word
504,骨子里,1,word
505,妻子,1,word
505,岳父,1,word
505,父母,1,word
505,婚礼,1,word
505,队伍,1,word
505,岗位,1,word
505,岳母,1,word
505,爸妈,1,word
506,葬礼,1,word
506,县城,1,word
506,奶粉,1,word
506,老人,1,word
506,红梅,1,word
506,养老院,1,word
507,花鳞,1,word
507,正府,1,word
507,暴风雨,1,word
507,黄冈,1,word
507,湖北,1,word
507,乡村,1,word
507,沙石,1,word
507,漩涡,1,word
507,鄂牌,1,word
508,大理,1,word
508,房檐,1,word
508,古城,1,word
508,朋友家,1,word
508,星星,1,word
508,单人间,1,word
509,寻宝,1,word
509,餐巾纸,1,word
509,水洼,1,word
509,直觉,1,word
509,小车,1,word
509,耳朵,1,word
510,李大丫,1,word
510,物资,1,word
510,县市,1,word
510,亲疏,1,word
510,师弟,1,word
510,规格,1,word
511,海岛,1,word
511,岛民,1,word
511,汕头市,1,word
511,失序,1,word
511,南方周末,1,word
511,小叔,1,word
512,林和黄,1,word
512,试剂盒,1,word
512,隔离病房,1,word
512,棉签,1,word
512,县城,1,word
512,样本,1,word
512,仙桃,1,word
513,封村,1,word
513,村庄,1,word
513,村民,1,word
513,南方周末,1,word
513,精明,1,word
513,车辆,1,word
514,湛江,1,word
514,村镇,1,word
514,始发地,1,word
514,本市,1,word
514,遥远,1,word
514,集会,1,word
514,封市,1,word
515,九江,1,word
515,三伯,1,word
515,深圳,1,word
515,黄梅,1,word
515,伊朗,1,word
515,高铁,1,word
516,深圳,1,word
516,老妈,1,word
516,高铁,1,word
516,大伯,1,word
516,纸坊,1,word
516,车站,1,word
516,脑子里,1,word
517,桐柏县,1,word
517,咨询处,1,word
517,血常规,1,word
517,日志,1,word
517,县里,1,word
517,诊室,1,word
518,宝宝,1,word
518,宝爸,1,word
518,豆丝,1,word
518,小猪,1,word
518,酒精,1,word
518,中国青年报社,1,word
519,年饭,1,word
519,阵仗,1,word
519,室友,1,word
519,老妈,1,word
519,封城,1,word
519,外婆,1,word
519,春卷,1,word
519,黄陂,1,word
519,菜价,1,word
519,深圳,1,word
519,父亲,1,word
519,回老家,1,word
520,加油站,1,word
520,骑手,1,word
520,老爸,1,word
520,小区,1,word
520,青菜,1,word
520,消毒水,1,word
520,菜价,1,word
521,百姓,1,word
521,宝贝,1,word
521,三联,1,word
521,周刊,1,word
521,硬仗,1,word
521,服务站,1,word
522,姑姑,1,word
522,汝州,1,word
522,动车,1,word
522,美兰,1,word
522,泉州,1,word
522,平安,1,word
522,小区,1,word
522,酒店,1,word
523,毛孩子,1,word
523,渺小,1,word
523,够吃,1,word
523,小杨,1,word
523,封城,1,word
523,顺路,1,word
523,天津,1,word
524,老公,1,word
524,曲靖,1,word
524,铜钱,1,word
524,事物,1,word
524,内心,1,word
524,江苏,1,word
524,农历,1,word
524,年饭,1,word
524,平凡,1,word
524,友文,1,word
525,李文亮,1,word
525,暴力,1,word
525,英雄,1,word
525,善良,1,word
525,被扣,1,word
525,样样,1,word
526,杨功焕,1,word
526,解决问题,1,word
526,通铺,1,word
526,外行,1,word
526,军令状,1,word
526,众生相,1,word
527,扳手,1,word
527,桑德尔,1,word
527,铁轨,1,word
527,英雄,1,word
527,财物,1,word
527,财产,1,word
528,要务,1,word
528,异议,1,word
528,平均值,1,word
528,死亡率,1,word
528,阈值,1,word
528,贫瘠,1,word
529,雪诺,1,word
529,代价,1,word
529,病菌,1,word
529,英国,1,word
529,己任,1,word
529,原型,1,word
530,开颅,1,word
530,病床,1,word
530,粪便,1,word
530,保安,1,word
530,手术,1,word
530,总计,1,word
531,双黄连,1,word
531,安慰剂,1,word
531,科学,1,word
531,沙子,1,word
531,权威,1,word
531,步子,1,word
532,史蒂芬,1,word
532,血疫,1,word
532,尊严,1,word
532,致死率,1,word
532,人祸,1,word
532,木条,1,word
533,真理,1,word
533,辟谣,1,word
533,宅居,1,word
533,馆子,1,word
533,手游,1,word
533,唯一标准,1,word
534,河流,1,word
534,归元寺,1,word
534,刘强东,1,word
534,沼泽,1,word
534,满面,1,word
534,交通网络,1,word
535,记忆,1,word
535,集体,1,word
535,开窗,1,word
535,农场,1,word
535,篝火,1,word
535,土味,1,word
536,沃尔夫,1,word
536,黑猩猩,1,word
536,公关,1,word
536,人类,1,word
536,狩猎,1,word
536,博士,1,word
537,货架,1,word
537,用车,1,word
537,真情,1,word
537,噤声,1,word
537,势力,1,word
537,手动,1,word
538,城墙,1,word
538,易中天,1,word
538,肥宅,1,word
538,服务生,1,word
538,热干面,1,word
538,瘟疫,1,word
539,郭晶,1,word
539,环卫工,1,word
539,大姐,1,word
539,刘大姐,1,word
539,女性,1,word
539,聊天,1,word
540,郭晶,1,word
540,大姐,1,word
540,环卫工,1,word
540,张大哥,1,word
540,腰花,1,word
540,面店,1,word
540,花圈,1,word
541,郭晶,1,word
541,环卫工,1,word
541,大姐,1,word
541,华林,1,word
541,晚餐,1,word
541,女士,1,word
541,问路,1,word
541,秘密,1,word
542,郭晶,1,word
542,花圈,1,word
542,咸鸭蛋,1,word
542,花店,1,word
542,华林,1,word
542,图片,1,word
542,朋友,1,word
542,盐水鸭,1,word
543,安娜,1,word
543,德国人,1,word
543,晓宇,1,word
543,德国,1,word
543,英国,1,word
543,国籍,1,word
544,姥姥,1,word
544,地下室,1,word
544,菊花,1,word
544,母亲,1,word
544,父亲,1,word
544,鞭炮,1,word
545,解放公园,1,word
545,年会,1,word
545,阴谋论,1,word
545,晓宇,1,word
545,悲壮,1,word
545,天灾,1,word
546,心理学,1,word
546,爸妈,1,word
546,房门,1,word
546,陆陆续续,1,word
546,微薄,1,word
546,事态,1,word
547,买菜,1,word
547,大爷,1,word
547,鸡蛋,1,word
547,邻里,1,word
547,卖菜,1,word
547,小区,1,word
548,父王,1,word
548,三明治,1,word
548,门把手,1,word
548,惶恐,1,word
548,辩论,1,word
548,老同学,1,word
549,社区,1,word
549,面粉,1,word
549,盒子,1,word
549,小哥,1,word
549,包子,1,word
549,禁令,1,word
550,外婆,1,word
550,村子,1,word
550,外婆家,1,word
550,院子,1,word
550,县城,1,word
550,和尚,1,word
550,讯息,1,word
551,牌子,1,word
551,条子,1,word
551,瘟神,1,word
551,三明治,1,word
551,家乡,1,word
551,父母,1,word
552,高铁,1,word
552,孩子,1,word
552,村民,1,word
552,北京,1,word
552,村子,1,word
552,三明治,1,word
553,美国,1,word
553,西答,1,word
553,孩子,1,word
553,老公,1,word
553,禁令,1,word
553,棒棒糖,1,word
554,新加坡,1,word
554,汉娜,1,word
554,童言,1,word
554,全职,1,word
554,学校,1,word
554,宜家,1,word
554,总理,1,word
555,志愿者,1,word
555,碎片,1,word
555,社工,1,word
555,困境,1,word
555,空虚,1,word
555,三明治,1,word
556,小正,1,word
556,公筷,1,word
556,美国,1,word
556,中文学校,1,word
556,爷爷奶奶,1,word
556,先生,1,word
556,美国国务院,1,word
556,警告,1,word
556,老乡,1,word
557,阿欢,1,word
557,外婆,1,word
557,赞美歌,1,word
557,骑手,1,word
557,耳根,1,word
557,食材,1,word
557,三明治,1,word
558,老妈,1,word
558,花艺师,1,word
558,花店,1,word
558,深圳,1,word
558,店老板,1,word
558,母亲,1,word
558,三明治,1,word
559,阿欢,1,word
559,腊肠,1,word
559,土豆,1,word
559,炖牛肉,1,word
559,南瓜,1,word
559,正餐,1,word
560,服务区,1,word
560,货车,1,word
560,空车,1,word
560,肖红兵,1,word
560,卡点,1,word
560,汉中,1,word
561,松鼠,1,word
561,克力芝,1,word
561,感染者,1,word
561,借药,1,word
561,第六版,1,word
561,洛匹那韦,1,word
562,洪湖,1,word
562,孝感,1,word
562,老公,1,word
562,姐夫,1,word
562,岳阳,1,word
562,二哥,1,word
562,广州,1,word
562,老爸,1,word
562,弟媳,1,word
563,老公,1,word
563,拖车,1,word
563,平民,1,word
563,孩子,1,word
563,海螺,1,word
563,老百姓,1,word
564,赵程,1,word
564,华明,1,word
564,北院,1,word
564,列车长,1,word
564,小孙孙,1,word
564,车班,1,word
565,城镇,1,word
565,陈燕,1,word
565,嘉奖,1,word
565,崇阳县,1,word
565,干部,1,word
565,信号,1,word
566,李甜,1,word
566,母亲,1,word
566,方舱,1,word
566,信号,1,word
566,红会,1,word
566,父亲,1,word
567,项目,1,word
567,机电,1,word
567,信号,1,word
567,公司,1,word
567,葡萄牙,1,word
567,汉莎,1,word
568,谢国钢,1,word
568,信号,1,word
568,大楼,1,word
568,上海市第一人民医院,1,word
568,医疗队,1,word
568,公卫,1,word
569,温州,1,word
569,封镇,1,word
569,永嘉,1,word
569,信号,1,word
569,家长,1,word
569,乐清,1,word
570,流行病,1,word
570,信号,1,word
570,蔬菜,1,word
570,预兆,1,word
570,粮食,1,word
570,有利,1,word
571,常熟路,1,word
571,站台,1,word
571,乘客,1,word
571,号线,1,word
571,静安寺,1,word
571,站点,1,word
572,老夫妻,1,word
572,周荣,1,word
572,居民,1,word
572,信号,1,word
572,鞋子,1,word
572,居民区,1,word
573,龙安,1,word
573,信号,1,word
573,志愿者,1,word
573,社区,1,word
573,我会,1,word
573,观察点,1,word
574,信号,1,word
574,航班号,1,word
574,车次,1,word
574,轮船,1,word
574,舒缓,1,word
574,新民,1,word
575,闵行,1,word
575,信号,1,word
575,上海,1,word
575,口罩,1,word
575,工业区,1,word
575,金山,1,word
576,董姐,1,word
576,迪拜,1,word
576,嘉定,1,word
576,心嘉,1,word
576,王珠凤,1,word
576,回国,1,word
577,大妹,1,word
577,苏州,1,word
577,大姐,1,word
577,手掌,1,word
577,小妹,1,word
577,重庆,1,word
578,余毅,1,word
578,光谷,1,word
578,信号,1,word
578,同济,1,word
578,院区,1,word
578,症状,1,word
579,老高,1,word
579,陈璇,1,word
579,中山,1,word
579,中山市,1,word
579,信号,1,word
579,嘉鱼县,1,word
580,阿坝州,1,word
580,重庆,1,word
580,红原县,1,word
580,阿坝,1,word
580,电瓶车,1,word
580,信号,1,word
581,信号,1,word
581,棉片,1,word
581,白班,1,word
581,电视,1,word
581,老公,1,word
581,汉阳,1,word
582,大仓,1,word
582,美团,1,word
582,门店,1,word
582,汉阳,1,word
582,包装箱,1,word
582,站点,1,word
583,经理,1,word
583,产品,1,word
583,互联网,1,word
583,云端,1,word
583,列表,1,word
583,现金,1,word
584,客人,1,word
584,丽江,1,word
584,客栈,1,word
584,民宿,1,word
584,旅游业,1,word
584,旅行社,1,word
585,疯帝,1,word
585,米老鼠,1,word
585,游戏,1,word
585,网友,1,word
585,硬核,1,word
585,玩吧,1,word
585,体重,1,word
586,大伯,1,word
586,学校,1,word
586,姥姥,1,word
586,大妈,1,word
586,地坛,1,word
586,物品,1,word
586,过氧乙酸,1,word
587,书店,1,word
587,餐饮业,1,word
587,爸妈,1,word
587,温州,1,word
587,公务员,1,word
587,书友,1,word
587,小城,1,word
587,门店,1,word
587,家店,1,word
588,赵平,1,word
588,针剂,1,word
588,冯安,1,word
588,输液,1,word
588,排队,1,word
588,物质,1,word
589,回国,1,word
589,包机,1,word
589,清迈,1,word
589,巴黎,1,word
589,大使馆,1,word
589,曼谷,1,word
589,人民币,1,word
590,外国人,1,word
590,小赞,1,word
590,顶屋,1,word
590,丹子,1,word
590,岛田,1,word
590,妻子,1,word
591,李晗,1,word
591,付璐璐,1,word
591,小杨,1,word
591,居家,1,word
591,销售一空,1,word
591,洛阳,1,word
591,社区,1,word
592,卢顺,1,word
592,李昌,1,word
592,刘长根,1,word
592,张倩,1,word
592,电瓶,1,word
592,服务队,1,word
592,李斌,1,word
593,辛迪,1,word
593,日本,1,word
593,高晓松,1,word
593,小林,1,word
593,物资,1,word
593,金额,1,word
594,熊易,1,word
594,毛小安,1,word
594,妻子,1,word
594,肝素,1,word
594,宝宝,1,word
594,襁褓,1,word
595,餐厅,1,word
595,大叔,1,word
595,员工,1,word
595,店里,1,word
595,美团,1,word
595,店长,1,word
596,李凤三,1,word
596,订单,1,word
596,店铺,1,word
596,假货,1,word
596,发货,1,word
596,商家,1,word
596,淘宝,1,word
597,陈琦,1,word
597,江涛,1,word
597,骑手,1,word
597,神龙,1,word
597,老秦,1,word
597,老乡,1,word
597,生命线,1,word
597,客户,1,word
598,宠物,1,word
598,主人,1,word
598,小猫,1,word
598,上门,1,word
598,密码锁,1,word
598,流浪,1,word
598,口述,1,word
599,电影,1,word
599,电影院,1,word
599,贺岁,1,word
599,母子俩,1,word
599,妻子,1,word
599,味道,1,word
600,口述,1,word
600,孝感,1,word
600,乡镇,1,word
600,通山县,1,word
600,药店,1,word
600,随州,1,word
600,外婆,1,word
600,桌游,1,word
601,口述,1,word
601,口罩,1,word
601,科室,1,word
601,游戏,1,word
601,出租车,1,word
601,便利店,1,word
601,力气,1,word
601,司机,1,word
602,火眼,1,word
602,实验室,1,word
602,华大基因,1,word
602,样本,1,word
602,中交二航局,1,word
602,华大,1,word
603,医疗队,1,word
603,郑军华,1,word
603,新民,1,word
603,队员,1,word
603,周刊,1,word
603,入党,1,word
604,冯亮,1,word
604,魏诚,1,word
604,信号,1,word
604,护理,1,word
604,老公,1,word
604,同班,1,word
605,爱卫办,1,word
605,静安区,1,word
605,厢房,1,word
605,沈琳,1,word
605,预防性,1,word
605,摄影,1,word
606,熊利泽,1,word
606,小汤山,1,word
606,新民,1,word
606,周刊,1,word
606,军队,1,word
606,小灵通,1,word
607,长宁,1,word
607,余力,1,word
607,杨雨帆,1,word
607,长宁区,1,word
607,蒋亭安,1,word
607,标本,1,word
608,陈尔真,1,word
608,黄波黎,1,word
608,医疗队,1,word
608,上海,1,word
608,队员,1,word
608,艰苦,1,word
609,林晨,1,word
609,素材,1,word
609,信号,1,word
609,视频,1,word
609,封城,1,word
609,监狱,1,word
610,陈俊,1,word
610,公卫,1,word
610,上海市,1,word
610,精神科,1,word
610,精神,1,word
610,隔离病房,1,word
611,美术馆,1,word
611,心弦,1,word
611,美术,1,word
611,摄影师,1,word
611,艺术,1,word
611,艺术家,1,word
612,徐伟,1,word
612,李女士,1,word
612,王雯,1,word
612,周翔,1,word
612,王菁,1,word
612,罗馨,1,word
612,澳门,1,word
612,游戏,1,word
612,回家,1,word
612,药店,1,word
613,吉利,1,word
613,专利,1,word
613,西韦,1,word
613,药物,1,word
613,瑞沃丹,1,word
613,新药,1,word
614,王明,1,word
614,草莓,1,word
614,李华伦,1,word
614,大棚,1,word
614,樱桃,1,word
614,陈美清,1,word
615,天津,1,word
615,滨江道,1,word
615,樊振,1,word
615,陈聪,1,word
615,商业,1,word
615,人物,1,word
616,王芳芳,1,word
616,商业,1,word
616,人物,1,word
616,北京,1,word
616,北京市,1,word
616,王军,1,word
616,小区,1,word
617,经济,1,word
617,旅行社,1,word
617,商业,1,word
617,人物,1,word
617,餐饮,1,word
617,李先生,1,word
618,利巴韦,1,word
618,百货大楼,1,word
618,用户,1,word
618,宝坻,1,word
618,神山,1,word
618,家属院,1,word
618,病死率,1,word
618,出院,1,word
618,中国社会科学院,1,word
618,修正版,1,word
619,通报,1,word
619,卫健委,1,word
619,武汉市,1,word
619,新华,1,word
619,湖北省,1,word
619,李文亮,1,word
620,陈令军,1,word
620,床位,1,word
620,胡磊,1,word
620,冯青,1,word
620,方舱,1,word
620,社区,1,word
621,医学观察,1,word
621,人数,1,word
621,贺青华,1,word
621,财经,1,word
621,世卫,1,word
621,专人,1,word
622,红十字会,1,word
622,李青,1,word
622,物资,1,word
622,刘亚,1,word
622,民间,1,word
622,湖北省,1,word
622,志愿者,1,word
622,财经,1,word
622,俄罗斯,1,word
622,慈善,1,word
623,直报,1,word
623,疾控中心,1,word
623,传染病,1,word
623,冯子健,1,word
623,论文,1,word
623,报告,1,word
624,王晓东,1,word
624,英姿,1,word
624,黄冈,1,word
624,市州,1,word
624,督查组,1,word
624,黄冈市,1,word
625,祁立,1,word
625,指南,1,word
625,医生,1,word
625,门诊,1,word
625,抢救室,1,word
625,病人,1,word
626,通报,1,word
626,试剂盒,1,word
626,实验室,1,word
626,样本,1,word
626,病例,1,word
626,卫健委,1,word
627,传染病,1,word
627,公共卫生,1,word
627,郝沛,1,word
627,香港大学,1,word
627,体液,1,word
627,模型,1,word
627,基因组,1,word
627,疫苗,1,word
627,数据,1,word
628,日本,1,word
628,红十字会,1,word
628,善款,1,word
628,支部,1,word
628,灾害,1,word
628,地震,1,word
629,化疗,1,word
629,癌症,1,word
629,随州市,1,word
629,肿瘤科,1,word
629,肿瘤,1,word
629,女士,1,word
630,杭州,1,word
630,物业,1,word
630,饺子,1,word
630,社区,1,word
630,谢谢您,1,word
630,火车,1,word
631,婚礼,1,word
631,小梦,1,word
631,酒席,1,word
631,爸妈,1,word
631,婚纱照,1,word
631,亲戚,1,word
632,顾客,1,word
632,员工,1,word
632,收银员,1,word
632,房东,1,word
632,小区,1,word
632,菜农,1,word
633,兄弟,1,word
633,高铁,1,word
633,市集,1,word
633,保安,1,word
633,除草剂,1,word
633,姥姥,1,word
634,社区,1,word
634,长丰,1,word
634,外婆,1,word
634,入院,1,word
634,不由,1,word
634,录音,1,word
635,温州,1,word
635,乐清,1,word
635,雪饼,1,word
635,旺旺,1,word
635,三清山,1,word
635,服务区,1,word
636,陈德河,1,word
636,刘阔,1,word
636,李贵义,1,word
636,火锅店,1,word
636,刘云,1,word
636,房东,1,word
636,劳务市场,1,word
636,门面房,1,word
636,月薪,1,word
636,妻子,1,word
637,向瑜,1,word
637,朝晖,1,word
637,曹志新,1,word
637,李文亮,1,word
637,王康,1,word
637,梁岩,1,word
637,随州市,1,word
638,口罩,1,word
638,张女士,1,word
638,青岛,1,word
638,三明治,1,word
638,海关,1,word
638,雾霾,1,word
639,水鸟,1,word
639,晓宇,1,word
639,姥姥,1,word
639,麻木,1,word
639,模糊,1,word
639,极端,1,word
640,徐贺,1,word
640,张赛,1,word
640,老爸,1,word
640,仗义,1,word
640,笔下,1,word
640,卫生习惯,1,word
641,室友,1,word
641,乌鸦,1,word
641,办事员,1,word
641,房东,1,word
641,居民,1,word
641,高贵,1,word
642,博鳌,1,word
642,海南,1,word
642,活动室,1,word
642,离岛,1,word
642,联合国,1,word
642,琼海,1,word
643,襄阳,1,word
643,物质,1,word
643,青岛,1,word
643,机场,1,word
643,刘集,1,word
643,官微,1,word
644,鲁磨路,1,word
644,阿帕,1,word
644,阿森,1,word
644,物资,1,word
644,卫生站,1,word
644,摊子,1,word
645,姑姑,1,word
645,面子,1,word
645,乡民,1,word
645,烧包,1,word
645,商业,1,word
645,要闻,1,word
646,老公,1,word
646,商业,1,word
646,人物,1,word
646,封城,1,word
646,先人,1,word
646,信阳,1,word
647,李文亮,1,word
647,隔离病房,1,word
647,咽部,1,word
647,宾馆,1,word
647,拆线,1,word
647,师弟,1,word
648,男人,1,word
648,三层楼,1,word
648,县道,1,word
648,护具,1,word
648,同学,1,word
648,药店,1,word
649,张志强,1,word
649,余连华,1,word
649,綦光涛,1,word
649,建文,1,word
649,司机,1,word
649,谢超锋,1,word
649,赤壁,1,word
650,爱丽丝,1,word
650,老爸,1,word
650,海南,1,word
650,好友,1,word
650,暖和,1,word
650,闺蜜,1,word
651,火神,1,word
651,饱和,1,word
651,先生,1,word
651,信号,1,word
651,闺女,1,word
651,芭蕾舞,1,word
651,李医生,1,word
652,爱人,1,word
652,心诚,1,word
652,荣军,1,word
652,詹新,1,word
652,光谷,1,word
652,同济大学,1,word
653,大妈,1,word
653,饱和度,1,word
653,老爸,1,word
653,牛牛妈,1,word
653,同事,1,word
653,体质,1,word
653,老公,1,word
654,煎蛋,1,word
